timestamp,program_name,model_name,epoch,prompt_template,accuracy,balanced_accuracy,precision,recall,f1,combined_metric,loss,code_text
2024-11-05 13:08:18,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,32,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.475802481174469,0.5,0.434480220079422,1.0,0.6057667136192322,0.5528833866119385,0.7564493417739868,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 13:20:13,train_sm_binary.py,internlm2_5-1_8b-chat,65,"Below is a code snippet that may contain a security vulnerability. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.521017849445343,0.525394856929779,0.4557356536388397,0.6158382296562195,0.523826539516449,0.524610698223114,0.7475303411483765,"Below is a code snippet that may contain a security vulnerability. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 13:21:23,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,65,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5501033663749695,0.5625099539756775,0.4755381643772125,0.8188710808753967,0.6016712188720703,0.5820906162261963,0.7237208485603333,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 13:33:14,train_sm_binary.py,internlm2_5-1_8b-chat,95,"Below is a code snippet that may contain a security vulnerability. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5188432335853577,0.5279483795166016,0.4545454680919647,0.716090977191925,0.5561007261276245,0.542024552822113,0.7471141219139099,"Below is a code snippet that may contain a security vulnerability. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 13:34:21,train_sm_binary.py,internlm2_5-1_8b-chat,95,"Below is a code snippet that may contain a security vulnerability. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5188432335853577,0.5279483795166016,0.4545454680919647,0.716090977191925,0.5561007261276245,0.542024552822113,0.7471141219139099,"Below is a code snippet that may contain a security vulnerability. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 13:34:28,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,95,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5405575633049011,0.5578770041465759,0.4679293930530548,0.9157540202140808,0.6193731427192688,0.5886250734329224,0.7418694496154785,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 13:35:39,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,95,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5405575633049011,0.5578770041465759,0.4679293930530548,0.9157540202140808,0.6193731427192688,0.5886250734329224,0.7418694496154785,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 14:03:00,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,32,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.47601866722106934,0.500128448009491,0.4345434606075287,0.9983150959014893,0.605518639087677,0.552823543548584,0.7624955177307129,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 14:16:07,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,65,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5363644957542419,0.5441552400588989,0.46759775280952454,0.7051389813423157,0.5623109340667725,0.5532330870628357,0.7348110675811768,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 14:20:16,train_sm_binary_expert_1_2.py,internlm2_5-1_8b-chat,32,"As an experienced security auditor, evaluate the code below for any potential vulnerabilities or flaws that could compromise its security
. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5167874693870544,0.5227597951889038,0.4525073766708374,0.6461668014526367,0.5322691798210144,0.5275144577026367,0.7613328695297241,"As an experienced security auditor, evaluate the code below for any potential vulnerabilities or flaws that could compromise its security
. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 14:29:18,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,97,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5414866805076599,0.5484188199043274,0.4718390703201294,0.6916596293449402,0.5609838962554932,0.5547013282775879,0.745274543762207,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 14:30:20,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,97,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5414866805076599,0.5484188199043274,0.4718390703201294,0.6916596293449402,0.5609838962554932,0.5547013282775879,0.745274543762207,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 14:33:18,train_sm_binary_expert_1_2.py,internlm2_5-1_8b-chat,65,"As an experienced security auditor, evaluate the code below for any potential vulnerabilities or flaws that could compromise its security
. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5180859565734863,0.5231038331985474,0.45338207483291626,0.6267902255058289,0.5261668562889099,0.5246353149414062,0.7461084127426147,"As an experienced security auditor, evaluate the code below for any potential vulnerabilities or flaws that could compromise its security
. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 14:46:20,train_sm_binary_expert_1_2.py,internlm2_5-1_8b-chat,97,"As an experienced security auditor, evaluate the code below for any potential vulnerabilities or flaws that could compromise its security
. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5180859565734863,0.5231038331985474,0.45338207483291626,0.6267902255058289,0.5261668562889099,0.5246353149414062,0.7465458512306213,"As an experienced security auditor, evaluate the code below for any potential vulnerabilities or flaws that could compromise its security
. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 14:47:22,train_sm_binary_expert_1_2.py,internlm2_5-1_8b-chat,97,"As an experienced security auditor, evaluate the code below for any potential vulnerabilities or flaws that could compromise its security
. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5180859565734863,0.5231038331985474,0.45338207483291626,0.6267902255058289,0.5261668562889099,0.5246353149414062,0.7465458512306213,"As an experienced security auditor, evaluate the code below for any potential vulnerabilities or flaws that could compromise its security
. Examine the code thoroughly:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 14:48:31,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,32,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5061193108558655,0.5206339955329895,0.4471992552280426,0.8205560445785522,0.5789003968238831,0.5497671961784363,0.7524377703666687,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 15:02:03,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,65,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5186728835105896,0.5233914852142334,0.4538177251815796,0.6208930015563965,0.5243685245513916,0.5238800048828125,0.7451666593551636,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 15:07:02,train_sm_binary_expert_1_3.py,internlm2_5-1_8b-chat,32,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe.",0.5095421671867371,0.524132251739502,0.44933515787124634,0.8256107568740845,0.5819476246833801,0.5530399084091187,0.7682590484619141,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe."
2024-11-05 15:15:42,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,97,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5414537787437439,0.5490096211433411,0.47154930233955383,0.7051389813423157,0.5651586055755615,0.5570840835571289,0.7421379685401917,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 15:17:03,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,97,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5414537787437439,0.5490096211433411,0.47154930233955383,0.7051389813423157,0.5651586055755615,0.5570840835571289,0.7421379685401917,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 15:20:06,train_sm_binary_expert_1_3.py,internlm2_5-1_8b-chat,65,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe.",0.5199069976806641,0.5244907736778259,0.4548267424106598,0.6192080974578857,0.5244380235671997,0.5244643688201904,0.744884192943573,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe."
2024-11-05 15:32:08,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,32,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5011230111122131,0.5157128572463989,0.44413918256759644,0.817186176776886,0.5754967927932739,0.5456048250198364,0.7519930005073547,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 15:33:11,train_sm_binary_expert_1_3.py,internlm2_5-1_8b-chat,97,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe.",0.49335092306137085,0.5081050395965576,0.43943533301353455,0.8129738569259644,0.5704994797706604,0.5393022298812866,0.7490177750587463,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe."
2024-11-05 15:34:23,train_sm_binary_expert_1_3.py,internlm2_5-1_8b-chat,97,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe.",0.5027579069137573,0.5172333717346191,0.44510793685913086,0.8163437247276306,0.5760997533798218,0.5466665625572205,0.7518845200538635,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe."
2024-11-05 15:45:34,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,65,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5303746461868286,0.5494474768638611,0.4618556797504425,0.9435551762580872,0.6201549768447876,0.584801197052002,0.7404558062553406,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 15:50:57,train_sm_binary_expert_1_3.py,internlm2_5-1_8b-chat,32,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe.",0.5152943134307861,0.525107741355896,0.4521193206310272,0.7278854250907898,0.5577791929244995,0.5414434671401978,0.7596186995506287,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe."
2024-11-05 15:59:04,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,97,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5857271552085876,0.5692670941352844,0.6601941585540771,0.22914911806583405,0.3402125835418701,0.45473983883857727,0.6834126114845276,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 16:04:01,train_sm_binary_expert_1_3.py,internlm2_5-1_8b-chat,65,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe.",0.5323416590690613,0.5442070960998535,0.4638613760471344,0.7893850207328796,0.5843466520309448,0.5642768740653992,0.7398887872695923,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe."
2024-11-05 16:12:38,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,130,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5880619287490845,0.6019052267074585,0.4992894232273102,0.8879528045654297,0.6391752362251282,0.6205402612686157,0.6976230144500732,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 16:17:04,train_sm_binary_expert_1_3.py,internlm2_5-1_8b-chat,97,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe.",0.5413563847541809,0.5503556728363037,0.4709051847457886,0.7363100051879883,0.5744330883026123,0.562394380569458,0.7489480972290039,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe."
2024-11-05 16:26:06,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,162,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5961804986000061,0.6077045798301697,0.5075834393501282,0.8458298444747925,0.6344391107559204,0.6210718154907227,0.704371452331543,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 16:30:13,train_sm_binary_expert_1_3.py,internlm2_5-1_8b-chat,130,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe.",0.5526716709136963,0.5625097155570984,0.47867298126220703,0.7657961249351501,0.5891120433807373,0.5758109092712402,0.726431131362915,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe."
2024-11-05 16:39:35,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,195,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5877541303634644,0.6014171838760376,0.49928605556488037,0.8837405443191528,0.6380777955055237,0.619747519493103,0.7533232569694519,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 16:42:56,train_sm_binary_expert_1_3.py,internlm2_5-1_8b-chat,159,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe.",0.536749541759491,0.5492669939994812,0.46666666865348816,0.8079191446304321,0.5916100740432739,0.5704385042190552,0.7427178025245667,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe."
2024-11-05 16:44:08,train_sm_binary_expert_1_3.py,internlm2_5-1_8b-chat,159,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe.",0.5526716709136963,0.5625097155570984,0.47867298126220703,0.7657961249351501,0.5891120433807373,0.5758109092712402,0.726431131362915,"In your role as a code security analyst, perform a thorough review of this snippet to detect any vulnerabilities:

```
{item[self.text_column]}
```

Provide your conclusion as a 1 if vulnerabilities are present or a 0 if the code is safe."
2024-11-05 16:53:02,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,227,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5869596600532532,0.5984426736831665,0.5012632608413696,0.8357203006744385,0.6266582012176514,0.6125504374504089,0.7553335428237915,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 17:06:29,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,260,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5857557058334351,0.5976054072380066,0.5,0.8424599766731262,0.627549409866333,0.6125774383544922,0.7342348098754883,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
2024-11-05 17:20:05,train_sm_binary_expert_1_1.py,internlm2_5-1_8b-chat,292,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable.",0.5848580598831177,0.597682535648346,0.4982968270778656,0.8626790046691895,0.6317087411880493,0.61469566822052,0.7552585601806641,"You are an expert in code security. Below is a code snippet. Analyze it and decide if there is a vulnerability:

```
{item[self.text_column]}
```

Is this code vulnerable? Respond only with '1' for vulnerable or '0' for not vulnerable."
